sentence,label
을은 계약 종료 후에도 일정 기간 동안 갑이 요구하는 가격과 조건을 유지해야 한다.,1
"갑은 을의 영업 전략 및 마케팅 자료를 요구할 수 있으며, 을은 이에 무조건 응해야 한다.",1
"을은 계약 이행 중 발생하는 모든 비용을 단독으로 부담해야 하며, 갑은 어떠한 책임도 지지 않는다.",1
"갑은 을이 제조한 제품의 디자인을 자유롭게 변경하여 판매할 수 있으며, 을은 이에 대해 이의를 제기할 수 없다.",1
을은 계약의 종료와 관계없이 갑이 필요할 경우 동일한 조건으로 추가적인 납품을 보장해야 한다.,1
"본 계약에 따라 을은 갑이 요청하는 모든 법적 책임을 부담해야 하며, 이에 대한 별도 협의는 필요하지 않다.",1
"갑은 을의 생산 시설을 점검하고, 필요 시 생산 방식을 조정할 수 있으며, 을은 이에 무조건 응해야 한다.",1
"계약 당사자는 계약 조건을 성실히 준수하며, 상호 협력하여 원활한 계약 이행을 보장해야 한다.",0
"본 계약의 조건은 당사자 간 협의를 통해 변경될 수 있으며, 변경 사항은 서면으로 명확히 기록해야 한다.",0
"을은 계약된 일정에 따라 제품을 납품해야 하며, 일정 변경이 필요한 경우 사전에 협의해야 한다.",0
"계약 해지 시, 양측은 합의된 절차를 따르고, 관련된 사항을 서면으로 정리해야 한다.",0
갑은 을의 정당한 사유 없이 납품 조건을 임의로 변경할 수 없다.,0
"을은 계약된 품질 기준을 준수해야 하며, 품질 문제가 발생할 경우 즉시 시정 조치를 취해야 한다.",0
"본 계약은 계약서에 명시된 유효 기간 동안 적용되며, 연장은 양측의 동의를 필요로 한다.",0
"계약과 관련된 법적 분쟁이 발생할 경우, 양 당사자는 먼저 협의를 통해 문제를 해결해야 한다.",0
계약 종료 후에도 당사자는 일정 기간 동안 기밀 유지 의무를 준수해야 한다.,0
본 계약에서 명시되지 않은 사항은 관련 법령 및 상관례를 따른다.,0
"을은 갑의 요청에 따라 제품 사양을 즉시 변경해야 하며, 이에 대한 추가 비용을 요구할 수 없다.",1
"갑은 을의 납품 수량을 사전 협의 없이 조정할 수 있으며, 을은 이에 따라야 한다.",1
을은 갑의 마케팅 전략에 따라 판촉비 및 홍보비를 전액 부담해야 한다.,1
"본 계약의 모든 조건은 갑의 단독 결정에 의해 변경될 수 있으며, 을은 이를 무조건 준수해야 한다.",1
"을은 계약 체결 이후에도 갑의 요구에 따라 공급 가격을 낮춰야 하며, 이에 대한 보상을 청구할 수 없다.",1
"갑은 을의 제품 판매 채널을 임의로 제한할 수 있으며, 을은 이를 따를 의무가 있다.",1
을은 계약이 종료되더라도 일정 기간 동안 기존 계약 조건을 유지하여 제품을 제공해야 한다.,1
갑은 을의 생산 비용 증가 여부와 관계없이 원가 인하를 지속적으로 요구할 수 있다.,1
을은 계약 체결과 동시에 갑의 요청에 따라 추가적인 서비스 제공 의무를 가진다.,1
본 계약에 따라 을은 어떠한 경우에도 갑의 손실을 보전할 책임을 진다.,1
"계약 당사자는 계약의 이행을 위해 상호 협력하며, 분쟁 발생 시 협의를 통해 해결한다.",0
"을은 계약된 일정과 품질 기준을 준수해야 하며, 품질 문제가 발생할 경우 즉시 조치를 취해야 한다.",0
"본 계약의 주요 조건은 양 당사자의 동의 하에 변경될 수 있으며, 변경 사항은 서면으로 기록된다.",0
"계약 해지 시, 양측은 사전 협의를 거쳐 적절한 종료 절차를 따르도록 한다.",0
갑은 을의 정당한 사유 없이 납품 일정을 임의로 변경할 수 없다.,0
"을은 계약 조건을 성실히 준수하며, 계약과 관련된 주요 변경 사항은 갑과 협의해야 한다.",0
"본 계약은 서명일로부터 효력을 가지며, 연장 여부는 양측의 협의에 의해 결정된다.",0
"계약 당사자는 서로의 권리와 의무를 존중하며, 필요한 경우 협의를 통해 문제를 해결해야 한다.",0
계약 종료 후에도 당사자는 일정 기간 동안 기밀 유지 의무를 지켜야 한다.,0
본 계약에서 정하지 않은 사항은 관련 법령 및 상관례를 따른다.,0
"을은 갑의 요구에 따라 사전 협의 없이 제품 가격을 인하해야 하며, 이에 대한 보상을 요구할 수 없다.",1
"갑은 을의 동의 없이 언제든지 계약 조건을 변경할 수 있으며, 을은 이를 즉시 이행해야 한다.",1
"을은 갑이 지정하는 운송 업체를 사용해야 하며, 그에 따른 추가 비용은 전적으로 을이 부담해야 한다.",1
본 계약에 따라 을은 갑의 판매 촉진을 위해 무상으로 추가 물량을 제공해야 한다.,1
"갑은 을의 원가 구조 및 생산 방식을 확인할 권리를 가지며, 을은 이에 대해 거부할 수 없다.",1
"을은 계약 기간 동안 갑의 매장 내에서만 제품을 판매할 수 있으며, 다른 채널을 통한 판매는 금지된다.",1
본 계약이 종료된 이후에도 을은 일정 기간 동안 갑이 요청하는 조건을 유지하여 제품을 공급해야 한다.,1
"을은 갑의 경영 방침 변경에 따라 계약 조건을 자동으로 조정해야 하며, 이에 대한 이의 제기는 불가능하다.",1
"갑은 을의 생산 설비 및 재고 현황을 수시로 점검할 수 있으며, 을은 이에 무조건 협조해야 한다.",1
을은 갑의 브랜드 가치를 높이기 위한 모든 홍보 비용을 부담해야 한다.,1
계약 당사자는 계약의 원활한 이행을 위해 상호 협력해야 한다.,0
"을은 계약에 명시된 일정에 따라 제품을 납품하며, 일정 변경이 필요한 경우 사전 협의를 거친다.",0
"본 계약의 변경은 양측의 동의 하에 이루어지며, 변경 사항은 서면으로 작성된다.",0
"계약 해지 시, 당사자는 해지 사유를 문서로 명확히 전달하고, 합리적인 절차를 따라야 한다.",0
"을은 계약된 품질 기준을 유지해야 하며, 품질 문제가 발생할 경우 즉시 조치를 취해야 한다.",0
"본 계약은 계약서에 명시된 기한 동안 적용되며, 연장 여부는 양측 협의를 통해 결정된다.",0
"계약 당사자는 상호 존중을 바탕으로 계약을 이행하며, 필요 시 협의를 통해 문제를 해결해야 한다.",0
"을은 갑의 판매 전략에 따라 가격을 일방적으로 조정해야 하며, 이에 대한 협의 권한이 없다.",1
"갑은 을의 동의 없이 납품 수량을 조정할 수 있으며, 을은 이를 무조건 준수해야 한다.",1
을은 계약 기간 중 갑의 요구에 따라 새로운 제품을 개발하고 무상으로 제공해야 한다.,1
"갑은 을의 영업 이익과 관계없이 언제든지 프로모션을 진행할 수 있으며, 그 비용은 전적으로 을이 부담해야 한다.",1
을은 계약이 종료되더라도 일정 기간 동안 기존 계약 조건을 유지하여 제품을 공급해야 한다.,1
"갑은 을의 생산 설비를 직접 점검할 권리를 가지며, 을은 이에 대해 거부할 수 없다.",1
"본 계약 체결 후, 을은 갑이 정하는 판매 방침을 따르며, 이에 대한 협의는 허용되지 않는다.",1
"을은 갑의 판매 실적이 저조할 경우, 별도 보상을 제공해야 한다.",1
"갑은 을의 재고 및 생산량을 자유롭게 조정할 수 있으며, 을은 이에 대한 이의를 제기할 수 없다.",1
"계약 당사자는 계약 조건을 성실히 준수하며, 분쟁 발생 시 협의를 통해 해결한다.",0
"을은 납품 일정 변경이 필요한 경우, 갑과 사전에 협의해야 한다.",0
본 계약은 양측의 동의 없이 일방적으로 변경될 수 없다.,0
"계약 해지 시, 당사자는 합리적인 절차를 통해 협의를 진행해야 한다.",0
"계약 당사자는 서로의 권리와 의무를 존중하며, 필요 시 협의를 통해 문제를 해결해야 한다.",0
을은 갑의 요청에 따라 정해진 계약 기간과 무관하게 추가적인 납품을 진행해야 한다.,1
"갑은 을의 재고 상황과 관계없이 주문량을 자유롭게 조정할 수 있으며, 을은 이에 무조건 응해야 한다.",1
"을은 갑의 판매 전략에 따라 원가 이하의 가격으로 납품해야 하며, 이에 대한 손실 보전은 요구할 수 없다.",1
"본 계약 체결 이후에도 갑은 을의 유통망을 직접 통제할 수 있으며, 을은 이를 거부할 수 없다.",1
"을은 갑의 경영 전략에 따라 가격 및 판매 정책을 조정해야 하며, 이에 대한 협의 권한이 없다.",1
"갑은 을의 납품 기한을 사전 협의 없이 조정할 수 있으며, 을은 이에 즉시 응해야 한다.",1
"을은 갑의 판매 촉진을 위해 추가적인 제품을 무상으로 제공해야 하며, 이에 대한 대가를 요구할 수 없다.",1
"본 계약의 종료 여부는 갑이 단독으로 결정하며, 을은 이에 대해 어떠한 권리도 주장할 수 없다.",1
"갑은 을의 생산 과정에 개입할 권리를 가지며, 을은 이에 대해 거부할 수 없다.",1
을은 계약이 종료된 후에도 일정 기간 동안 갑이 요청하는 조건을 유지하여 제품을 공급해야 한다.,1
"계약 당사자는 계약의 이행을 위해 상호 협력하며, 문제 발생 시 협의를 통해 해결해야 한다.",0
"을은 계약된 일정에 따라 제품을 납품하며, 일정 변경이 필요한 경우 사전에 협의한다.",0
본 계약의 조항은 양측의 동의 없이 일방적으로 변경될 수 없다.,0
"계약 해지 시, 당사자는 합의된 절차에 따라 서면으로 통보해야 한다.",0
을은 계약 이행 중 발생하는 문제를 갑에게 즉시 보고하고 협의해야 한다.,0
"본 계약은 계약서에 명시된 기한 동안 적용되며, 연장은 양측 협의를 통해 진행된다.",0
"계약 당사자는 상호 존중을 바탕으로 계약을 이행하며, 필요 시 협의를 통해 문제를 해결한다.",0
본 계약에서 명시되지 않은 사항은 관련 법령 및 일반적인 상거래 관행을 따른다.,0
"을(판매자)은 공급자가 요청한 가격을 변경할 수 있으며, 이에 대한 사전 통지 없이 가격을 변경할 수 있다.",1
갑은 계약 해지 시 어떠한 보상도 요구할 수 없다.,1
"을은 갑이 제공하는 마케팅 자료를 반드시 사용해야 하며, 이를 거부할 수 없다.",1
"갑은 을의 공급이 지연되었을 때, 그에 대한 책임을 지지 않는다.",1
"을은 갑의 승인을 받지 않고, 공급 품목에 대한 변경을 할 수 있다.",1
"갑은 계약 기간 동안 판매량에 대해 최소한의 보증을 하지 않으며, 공급량을 제한할 수 있다.",1
"을은 갑의 요구에 따라 언제든지 계약을 종료할 수 있으며, 을의 책임은 없다.",1
"갑은 계약 이행을 위한 모든 비용을 부담하며, 을은 추가적인 비용을 요구할 수 없다.",1
"을은 갑이 요구하는 모든 조건을 무조건적으로 따라야 하며, 조건 변경은 불가능하다.",1
을은 갑의 요청이 없으면 계약 갱신에 대해 아무런 권리를 주장할 수 없다.,1
"을(판매자)은 가격 변경 시 최소 30일 전에 갑(구매자)에게 서면으로 통지하고, 갑은 이에 대해 협의할 수 있다.",0
갑은 계약 해지 시 발생한 손해에 대해 합리적인 보상을 요구할 수 있다.,0
"을은 갑이 제공하는 마케팅 자료를 사용하되, 이를 사용하지 않을 이유가 있을 경우 사전 협의를 통해 대체안을 제시할 수 있다.",0
"갑은 을의 공급이 지연될 경우, 발생한 지연에 대해 협의하여 대체 공급 방안을 마련할 수 있다.",0
"을은 공급 품목에 변경이 필요한 경우, 갑의 서면 승인을 받아야 한다.",0
"갑은 계약 기간 동안 판매량에 대해 합리적인 보증을 제공하며, 공급량의 제한이 필요한 경우 미리 협의하여 합의한다.",0
"을은 계약 종료 시 최소 30일 전에 갑에게 통지하고, 종료로 인한 책임과 의무를 상호 협의하여 정리한다.",0
"갑과 을은 계약 이행을 위한 비용을 공정하게 분담하고, 예상되는 추가 비용에 대해 미리 협의하여 합의한다.",0
"을은 갑의 요구 사항을 고려하여 조건 변경에 대해 협의할 수 있으며, 상호 합의가 이루어지면 조건을 조정할 수 있다.",0
을은 계약 갱신 여부에 대해 갑과 사전 협의를 거쳐 상호 합의하에 결정할 수 있다.,0
"갑은 을에게 공급한 제품에 대해 어떠한 품질 보증도 하지 않으며, 발생한 문제에 대해 책임을 지지 않는다.",1
"을은 갑이 요구한 가격을 반드시 수락해야 하며, 이를 거부할 수 없다.",1
갑은 계약 기간 동안 을이 공급하는 제품의 품질을 확인할 권리가 없다.,1
을은 계약 종료 후 1년 이내에 갑과 동일한 조건으로 다른 거래를 할 수 없다.,1
"갑은 계약을 해지하려는 경우, 을에게 어떠한 보상도 하지 않는다.",1
"을은 갑이 요구하는 모든 조건을 무조건적으로 따라야 하며, 이를 변경할 수 없다.",1
갑은 계약 이행 중 발생한 지연에 대해 책임을 지지 않는다.,1
을은 갑의 요청이 없으면 계약의 갱신 여부를 논의할 수 없다.,1
"갑은 계약 기간 동안 을이 공급하는 제품을 반드시 구매해야 하며, 이를 거부할 수 없다.",1
"을은 갑이 지정한 장소와 시간에 제품을 납품해야 하며, 이를 변경할 수 없다.",1
"갑은 을에게 공급한 제품에 대해 품질 보증을 제공하며, 제품에 결함이 있을 경우 교환 또는 환불을 통해 해결한다.",0
"을은 갑이 제시한 가격을 검토한 후, 상호 협의하여 가격을 결정할 수 있다.",0
"갑은 계약 기간 동안 을이 공급하는 제품에 대해 품질을 확인할 권리를 가지며, 품질 검사 후 문제가 있을 경우 개선을 요청할 수 있다.",0
"을은 계약 종료 후 1년 이내에 갑과 우선 협상권을 가지며, 새로운 거래 조건에 대해 합의할 수 있다.",0
"갑은 계약을 해지하려는 경우, 을에게 발생한 합리적인 손해에 대해 보상을 제공할 수 있다.",0
을은 갑의 요구 사항을 반영하여 협의 후 조건을 조정할 수 있다.,0
"갑은 계약 이행 중 발생한 지연에 대해 을과 협의하여 해결책을 마련하고, 발생한 지연에 대해 합리적으로 책임을 분담한다.",0
"을은 계약 종료 3개월 전에 갱신 여부를 논의할 수 있으며, 갑과의 협의를 통해 갱신 여부를 결정한다.",0
"갑은 계약 기간 동안 을이 공급하는 제품을 구매하되, 구매 조건에 대해 상호 협의 후 결정할 수 있다.",0
"을은 갑과 협의하여 제품 납품 장소와 시간을 조정할 수 있으며, 변경 사항에 대해 충분히 사전 통지한다.",0
"갑은 을의 제품에 대한 품질 검사 없이 제품을 수령하고, 제품에 대한 책임을 지지 않는다.",1
"을은 갑이 요청한 대로 제품을 반드시 납품해야 하며, 납품 일정의 변경을 요청할 수 없다.",1
"갑은 계약 해지 시 을에게 어떠한 보상도 지급하지 않으며, 계약 해지 후 발생한 손해에 대해 책임지지 않는다.",1
"갑은 계약 체결 후 을의 요청에 대해 응답할 의무가 없으며, 갑이 원하는 경우 계약을 언제든지 해지할 수 있다.",1
"을은 갑의 계약 조건에 대해 이의를 제기할 수 없으며, 계약 조건은 절대 변경될 수 없다.",1
"갑은 을의 요구 사항을 따를 의무가 있으며, 계약 종료 후에도 갑의 의무는 계속해서 이행되어야 한다.",1
을은 갑의 승인을 받지 않고도 가격을 일방적으로 조정할 수 있다.,1
"갑은 을이 제공하는 제품에 대해 어떠한 검사를 거부할 수 없으며, 제품에 결함이 있어도 책임을 지지 않는다.",1
"을은 계약 해지 시 갑에게 어떠한 해지 수수료도 지급하지 않으며, 갑은 을에게 해지에 대한 보상을 요구할 수 없다.",1
"갑은 을의 공급 중단에 대해 사전 통지할 의무가 없으며, 갑의 이유로 발생한 지연에 대해 을은 책임을 지지 않는다.",1
"갑은 을의 제품에 대해 품질 검사를 진행할 수 있으며, 제품에 결함이 있을 경우 을에게 교환 또는 환불을 요청할 수 있다.",0
"을은 갑과 협의하여 납품 일정 및 조건을 조정할 수 있으며, 양측의 합의에 따라 유연하게 변경할 수 있다.",0
"갑은 계약 해지 시 을이 입은 손해를 합리적으로 보상하며, 해지 후 발생할 수 있는 손해에 대해 협의하여 책임을 분담한다.",0
"갑은 을의 요청에 대해 합리적인 기간 내에 응답할 의무가 있으며, 계약 해지 시 최소 30일 전 사전 통지를 제공해야 한다.",0
"을은 갑의 계약 조건에 대해 의견을 제시할 수 있으며, 양측의 합의에 따라 계약 조건을 수정하거나 보완할 수 있다.",0
"갑은 을의 요구 사항을 충족시키기 위해 협의하여 실행할 의무가 있으며, 계약 종료 후 양측은 합리적인 기간 내에 의무를 마무리한다.",0
"을은 가격을 변경하고자 할 경우, 최소 30일 전에 갑과 협의하여 합의된 가격을 제시해야 한다.",0
"갑은 을이 제공하는 제품에 대해 검사할 권리를 가지며, 결함이 있을 경우 을에게 교환 또는 환불을 요구할 수 있다.",0
"을은 계약 해지 시 갑에게 일정한 해지 수수료를 지급할 수 있으며, 갑은 을에게 발생한 손해에 대해 보상을 요구할 수 있다.",0
"갑은 을에게 공급 중단 및 지연에 대한 사전 통지 의무가 있으며, 지연 발생 시 양측은 협의하여 대체 공급 방안을 마련한다.",0
"갑은 을에게 계약 체결 후 30일 이내에 모든 상품을 납품해야 하며, 납품 지연 시에는 즉시 계약을 해지할 수 있다.",1
을은 갑이 제공한 모든 제품에 대해 일체의 반품을 할 수 없다.,1
갑은 을의 요청에 따라 즉시 모든 추가 비용을 부담해야 한다.,1
"계약 해지 시, 을은 갑에게 이미 지급한 모든 금액을 반환하지 않는다.",1
"갑은 을의 계약 위반 시, 모든 손해를 갑이 전액 책임진다.",1
계약서에 서명한 날로부터 1년 동안 갑은 가격 인상 없이 계속 제공해야 한다.,1
"갑은 제품의 품질에 대한 모든 책임을 지며, 불량품에 대해서도 반품 불가 조건을 적용한다.",1
"을은 갑이 지정한 방식으로만 지급해야 하며, 지급 방법에 대한 협상은 불가능하다.",1
갑은 계약 기간 중에 을의 요청하는 모든 변경 사항을 즉시 수용해야 한다.,1
"계약이 해지될 경우, 갑은 을에게 손해배상을 하지 않는다.",1
"갑은 계약 체결 후 30일 이내에 모든 상품을 납품해야 하며, 납품 지연 시에는 합리적인 기간을 두고 상대방과 협의 후 처리해야 한다.",0
"을은 제품에 하자가 있을 경우, 구매 후 일정 기간 내에 반품 및 교환을 요청할 수 있다.",0
갑은 을의 요청에 따라 추가 비용에 대해 협의를 통해 분담할 수 있다.,0
"계약 해지 시, 을은 이미 지급한 금액에 대해 합당한 사유가 있을 경우 일부 또는 전액을 반환할 수 있다.",0
"계약 위반 시, 갑과 을은 각자의 과실 비율에 따라 손해를 분담한다.",0
계약서에 서명한 날로부터 1년 동안 가격 인상은 사전에 상호 합의에 의해 결정된다.,0
"갑은 제품의 품질에 대한 책임을 지며, 불량품에 대해서는 합리적인 반품 조건을 적용한다.",0
을은 갑과 협의하여 합리적인 방식으로 지급 방법을 결정할 수 있다.,0
갑은 계약 기간 중에 을이 요청하는 변경 사항을 합리적인 시간 내에 검토하고 협의 후 수용할 수 있다.,0
"계약이 해지될 경우, 갑은 계약 해지 사유에 따라 을에게 적절한 손해배상을 할 수 있다.",0
"갑은 을이 지정한 모든 납품 기한을 무조건 준수해야 하며, 기한 미준수 시 모든 비용을 갑이 부담한다.",1
"을은 갑이 제공한 모든 제품에 대해 반품 및 교환을 할 수 없으며, 구매 후 10일 이내에만 품질 문제를 제기할 수 있다.",1
"계약 해지 시, 갑은 을에게 지급한 금액을 전액 반환하지 않으며, 해지 통보일로부터 30일 이내에 반품만 가능하다.",1
갑은 을의 요청에 의해 가격 변동 없이 모든 추가 비용을 부담해야 한다.,1
"갑은 계약 해지 및 취소 시, 모든 손해배상 책임을 지며, 을은 이에 대해 아무런 책임을 지지 않는다.",1
"을은 갑이 제시한 가격을 무조건 수락해야 하며, 가격 협상은 불가능하다.",1
"갑은 을이 주문한 모든 상품에 대해 무조건적인 품질 보증을 제공하지 않으며, 품질 불만에 대한 책임은 을이 전액 부담한다.",1
"갑은 계약 기간 동안 을이 요청한 모든 제품에 대해 즉시 납품을 해야 하며, 납품 지연에 대한 추가 보상은 요구할 수 없다.",1
"을은 갑이 제공한 모든 계약 조건을 변경할 수 없으며, 계약 후 변경 사항에 대해서는 을이 일방적으로 부담한다.",1
"갑은 모든 계약 관련 분쟁에서 을에게 전적인 책임을 지며, 법적 비용도 전액 갑이 부담한다.",1
"갑은 을과 합의한 납품 기한을 준수해야 하며, 기한 미준수 시 양 당사자가 협의하여 발생할 수 있는 비용을 분담한다.",0
"을은 제품에 품질 문제가 있을 경우, 구매 후 일정 기간 내에 반품 또는 교환을 요청할 수 있다.",0
"계약 해지 시, 갑은 을에게 지급한 금액을 해지 사유에 따라 일부 또는 전액 반환하며, 반품도 일정 기간 내에 가능합니다.",0
"갑은 을과 협의하여 가격 변동에 대한 합리적인 기준을 마련하고, 추가 비용은 상호 협의 후 분담한다.",0
"계약 해지 시, 양 당사자는 각자의 책임을 비례적으로 분담하며, 손해배상도 과실에 따른 비율로 나누어 부담한다.",0
"을은 갑과 가격 협상을 통해 합리적인 가격을 결정할 수 있으며, 협상 후 양 당사자가 동의하는 가격으로 거래한다.",0
"갑은 을에게 품질 보증을 제공하며, 품질 문제 발생 시, 갑은 이에 대해 책임을 지고, 합리적인 조치를 취한다.",0
"갑은 계약 기간 동안 합리적인 납품 기한 내에 제품을 제공하며, 지연 발생 시에는 양 당사자가 협의하여 조정을 한다.",0
"을은 계약 조건 변경을 요청할 수 있으며, 변경 사항에 대해 갑과 협의하여 조건을 수정할 수 있다.",0
"갑과 을은 계약 관련 분쟁 발생 시, 각각의 책임 범위에 따라 법적 비용을 분담한다.",0
"갑은 을이 지정한 장소로 모든 제품을 무조건적으로 24시간 이내에 납품해야 하며, 이를 어길 경우 갑은 계약을 즉시 해지당한다.",1
"을은 갑이 제공하는 제품에 대해 어떠한 불만도 제기할 수 없으며, 일체의 반품과 교환은 불가능하다.",1
"계약 해지 시, 갑은 이미 지급한 금액을 반환하지 않으며, 모든 비용은 갑이 전액 부담한다.",1
"갑은 을의 요청에 따라 즉시 모든 제품을 추가로 제공해야 하며, 추가 비용은 갑이 전액 부담한다.",1
갑은 계약 종료 후에도 모든 갑의 책임을 을이 전액 부담해야 한다.,1
"계약서에 서명한 날로부터 6개월 동안 가격 변동은 불가능하며, 갑은 절대로 가격을 인상할 수 없다.",1
"갑은 을이 주문한 제품에 대해 품질 보증을 하지 않으며, 품질 문제 발생 시 전액 비용을 갑이 부담한다.",1
"을은 갑이 지정한 방법으로만 지급해야 하며, 지급 기한도 갑이 설정한 일정에 맞춰야 한다.",1
"계약을 해지할 경우, 갑은 을에게 모든 손해를 전액 보상해야 하며, 해지 사유에 관계없이 보상은 무조건 이루어진다.",1
"갑은 계약의 이행에 있어 모든 불이익을 전적으로 을이 부담해야 하며, 갑은 책임을 지지 않는다.",1
"갑은 을과 합의한 장소로 제품을 납품해야 하며, 납품 기한 미준수 시 양 당사자가 협의하여 보완할 수 있는 시간을 제공한다.",0
"을은 제품에 품질 문제가 있을 경우, 구매 후 일정 기간 내에 반품이나 교환을 요청할 수 있다.",0
"계약 해지 시, 갑은 이미 지급한 금액에 대해 사유에 따라 일부 또는 전액을 반환할 수 있으며, 비용 분담에 대해 협의한다.",0
"갑은 을의 요청에 따라 추가 제품을 제공할 수 있으며, 추가 비용은 양 당사자가 협의하여 분담한다.",0
계약 종료 후 발생하는 책임은 양 당사자가 각자의 책임 범위에 따라 분담한다.,0
"계약서에 서명한 날로부터 6개월 동안 가격 변동은 사전 합의를 통해 결정되며, 가격 인상은 양 당사자가 협의 후 결정한다.",0
"갑은 제품에 대해 품질 보증을 제공하며, 품질 문제 발생 시 양 당사자가 협의하여 해결 방안을 마련한다.",0
을은 갑과 협의하여 지급 방법 및 지급 기한을 상호 동의 후 설정할 수 있다.,0
"계약 해지 시, 양 당사자는 각자의 과실 및 해지 사유에 따라 손해 배상 범위를 협의하여 결정한다.",0
"계약 이행 중 발생할 수 있는 불이익은 양 당사자가 합리적으로 분담하며, 각자의 책임 범위에 맞게 해결한다.",0
"갑은 계약 기간 동안 가격을 변경할 수 없으며, 을은 가격 변경을 요청할 수 없다.",1
"갑은 을이 요구하는 모든 제품을 즉시 납품해야 하며, 납품 지연 시 을은 아무런 불이익을 지지 않는다.",1
"을은 계약 해지 시, 갑이 제공한 모든 제품에 대해 100% 비용을 지불해야 하며, 그 외에 추가 비용은 발생하지 않는다.",1
"갑은 을의 요청에 따라 즉시 계약을 해지할 수 있으며, 이에 따른 어떤 보상도 요구할 수 없다.",1
"계약 해지 시, 을은 갑에게 모든 손해를 전액 보상해야 하며, 갑은 아무런 책임을 지지 않는다.",1
"갑은 계약 이행 중 발생하는 모든 문제에 대해 을이 전적으로 책임을 져야 하며, 갑은 아무런 책임을 지지 않는다.",1
"갑은 을의 요구에 따라 제품을 즉시 공급해야 하며, 공급에 따른 추가 비용은 갑이 전액 부담한다.",1
"계약 기간 동안 갑은 제품에 대해 어떠한 품질 보증도 제공하지 않으며, 불량품에 대해서는 전액 반환하지 않는다.",1
"을은 갑이 지정한 지급 방법을 무조건 따라야 하며, 지급 기한을 연장할 수 없다.",1
"갑은 계약 체결 후 어떤 이유로도 가격을 인상할 수 없으며, 가격 인상 요구는 절대 허용되지 않는다.",1
"갑은 계약 기간 동안 가격 변경을 요청할 수 있으며, 가격 변경은 양 당사자가 협의 후 합의하여 결정한다.",0
"갑은 을과 합의한 납품 기한을 준수해야 하며, 납품 지연 시 양 당사자가 협의하여 적절한 조치를 취한다.",0
"을은 계약 해지 시, 이미 제공된 제품에 대해 적절한 비용을 지불하고, 해지 시 발생하는 추가 비용은 양 당사자가 협의하여 분담한다.",0
"갑은 계약 해지에 대해 을과 상호 협의 후 진행하며, 해지에 따른 보상은 계약 조건에 따라 공정하게 분배된다.",0
"계약 해지 시, 양 당사자는 각자의 책임을 비례적으로 분담하며, 손해배상은 과실 비율에 따라 공정하게 처리된다.",0
"계약 이행 중 발생하는 문제는 양 당사자가 협의하여 해결하며, 각자의 책임 범위에 따라 처리한다.",0
"갑은 을의 요구에 따라 추가 제품을 공급할 수 있으며, 추가 비용은 양 당사자가 협의하여 분담한다.",0
"갑은 제품에 대해 품질 보증을 제공하며, 불량품에 대해서는 일정 기간 내에 반품이나 교환을 허용한다.",0
"을은 갑과 협의하여 지급 방법과 기한을 설정할 수 있으며, 양 당사자가 합의한 조건에 따라 유연하게 조정할 수 있다.",0
"갑은 계약 체결 후 일정 조건에 따라 가격 인상 요구를 할 수 있으며, 가격 인상은 양 당사자가 사전 합의하여 결정한다.",0
"갑은 제품 공급 후 일체의 제품에 대한 보증을 제공하지 않으며, 품질 문제가 발생해도 을은 모든 책임을 전액 부담한다.",1
"을은 갑이 제공하는 모든 제품에 대해 100% 선불로 결제해야 하며, 어떤 경우에도 환불을 받을 수 없다.",1
"갑은 계약 체결 후 제품의 가격을 인상할 수 없으며, 을은 가격 인상에 대한 이의를 제기할 수 없다.",1
갑은 모든 계약 변경 사항에 대해 을의 동의 없이 일방적으로 변경할 수 있다.,1
"을은 계약 해지 시 갑에게 지급한 모든 금액을 반환하지 않으며, 이미 공급된 제품에 대해서도 일체의 반품이 불가능하다.",1
계약 기간 동안 갑은 가격 변동에 대해 을에게 아무런 사전 통보 없이 가격을 자유롭게 인상할 수 있다.,1
"갑은 을의 요청에 따라 제품을 즉시 납품해야 하며, 납품 지연에 따른 모든 손해는 을이 전적으로 책임진다.",1
"을은 계약을 해지할 수 없으며, 갑이 일방적으로 계약을 해지할 경우에도 을은 보상 요구를 할 수 없다.",1
"갑은 제품의 품질과 관련된 책임을 일체 지지 않으며, 품질에 문제가 생길 경우 을이 전적으로 책임을 져야 한다.",1
