sentence,label
"3. 납품받은 상품이 ""갑""이 주문한 상품과 다른 경우, ""갑""은 납품된 상품의 조건을 불문하고 상품을 수령해야 하며, 상품의 차이에 관한 책임은 ""을""이 지지 않습니다. 따라서 ""갑""은 추가 비용을 부담하여 필요한 경우 상품을 자체적으로 교환하거나 수정해야 합니다.",1
"4. 일정한 기간인 2023년 1월 1일부터 2023년 3월 31일까지 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우, 갑은 독자적으로 모든 납품 지연에 대한 불이익을 감수하고, 추가적인 금액 50만 원을 을에게 지불해야 하며, 을은 어떠한 책임도 부담하지 않는다.",1
"5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 ""갑""이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, ""을""은 결과적으로 ""갑""에 의한 지체나 거부에 대해 모든 책임을 지며, 이로 인해 발생한 모든 손해를 보상해야 합니다.",1
"④ ""을""은 다음 각 호의 경우에 ""갑""과 협조하여 필요한 조치를 강구한다. 만약 ""을""이 ""갑""의 요청에 따라 즉시 조치를 취하지 않을 경우, ""을""은 계약 위반으로 간주되어 ""갑""에게 2023년 5월 1일부터 2025년 4월 30일까지 매월 1만 달러의 벌금을 지급해야 한다.",1
"""을""의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, ""을""은 ""갑""에게 피해 보상 청구의 권리를 포기하는 것으로 간주되며, 별도의 손해배상 청구나 법적 조치를 취하지 않는다.",1
"2. ""을""이 이 계약의 내용과 다르게 상품을 납품하는 경우, ""을""은 ""갑""에게 2023년 10월 31일까지 50,000,000원의 벌금을 납부해야 하며, 실제 손해가 발생하지 않았더라도 ""을""은 계속해서 추가적인 연 10%의 이자율로 벌금이 증가하는 조건을 수락해야 합니다. 이러한 조건은 ""갑""의 서면 승인이 없으면 변경이나 취소가 불가능합니다.",1
"⑤ ""갑""은 납품과 관련하여 ""을""에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 ""을""이 ""갑""의 요구에 응하지 않더라도 ""갑""은 ""을""에게 이에 관한 책임을 물을 수 없으며, 또한 ""을""이 납품 지연의 모든 책임을 져야 하고 그로 인해 발생하는 모든 손실과 비용을 ""을""이 부담해야 한다.",1
"1. 갑은 물품을 을에게 2023년 8월 1일부터 2023년 12월 31일까지 통상적인 시장의 납품 가격보다 현저히 낮은 가격, 즉 시장 가격의 50%에 해당하는 금액으로 납품하게 되며, 가격 변동에 관계없이 본 조건을 변경하지 않기로 한다. 변경을 요청할 권리는 을만 가진다.",1
"2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위는 갑의 서면 요청에 의해서만 이루어지며, 요청일로부터 5일 이내에 납품이 완료되어야 하며, 이를 위반할 경우 갑은 을에게 2023년 10월 15일까지 매일 1%의 지연 배상금을 추가로 청구할 수 있다.",1
"3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과하더라도 ""을""은 이로 인한 금전적 손해에 대해 ""갑""에게 전혀 책임을 물을 수 없으며, ""갑""은 언제든지 통보 없이 가격을 인상할 수 있는 권리를 가진다.",1
"제8조[상품대금 지급 및 감액금지] 갑은 2023년 3월 1일부터 2023년 12월 31일까지 을에게 상품대금 총액 500만 원을 지급한다. 이 기간 동안 발생한 모든 물류비용, 관세, 추가세금 및 예상치 못한 비용은 을이 전액 부담한다. 상품의 품질이나 상태에 불문하고 을은 대금 감액을 청구할 수 없으며, 상품 배송 지연에 대한 책임 역시 을이 전적으로 부담한다. 상품 하자 발생 시 을은 갑에게 어떠한 보상도 청구할 수 없다.",1
"① ""갑""은 해당 상품수령일부터 30일 이내에 해당 상품의 대금을 현금, 기업구매 전용카드와 같은 현금성 결제수단으로 지급하며, 지급 지연 시 ""을""은 ""갑""에 대해 어떠한 법적 조치도 취할 수 없으며 이로 인한 모든 손실을 감수한다.",1
"※ 상품대금은 상품수령일로부터 60일 이내에 지급하여야 하지만, 갑의 재정상황 또는 기타 갑이 단독으로 판단하는 사정에 따라 이 기간은 갑에 의해 추가로 연장될 수 있음.",1
"② ""갑""은 ""을""에게 납품받은 상품의 대금을 감액하거나, 상품 또는 상품권으로 지급하지 아니한다. 단, ""갑""은 일방적으로 납품받은 상품의 품질에 대해 만족하지 못할 경우 대금 지급을 중단할 수 있으며, 이에 대한 모든 법적 책임은 ""을""이 부담한다.",1
"③ ""갑""은 제2항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 납품받은 날부터 거래관행상 합리적이라고 인정되는 기간 안에서 ""을""과 서면으로 합의한 후에 감액할 수 있다. 다만, 해당 상품이 시간이 지남에 따라 부패하기 쉬운 특성을 지닌 신선상태의 농산물ㆍ수산물ㆍ축산물로서 건조ㆍ염장 등 가공을 하지 아니한 상품(이하 ""신선농ㆍ수ㆍ축산물""이라 한다)인 경우에는 해당 상품의 대금은 ""갑""이 납품받은 시점부터 상품의 검수 및 매입을 마치기 전까지의 기간(특별한 사유가 없으면 2일을 초과할 수 없다)에만 감액할 수 있으며, ""을""은 이 조건을 무조건 수락하고 어떠한 반론도 제기할 수 없다.",1
"1. 납품받은 상품이 계약한 상품과 다를 경우, 갑은 을에게 2023년 11월 30일까지 그 사실을 통보하지 않으면, 갑이 납품받은 상품을 승인한 것으로 간주하며, 이후 어떠한 이의제기도 인정하지 않는다.",1
"2. ""을""의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우, ""을""은 ""갑""에게 2023년 9월 15일까지 배상금 10,000,000원을 지급해야 하며, 해당 금액의 지급이 늦어질 경우 일일 이자율 1.5%의 추가 비용을 부담하게 된다. 또한, 오손 또는 훼손의 사유와 범위에 대한 판단은 오로지 ""갑""의 재량에 의해 결정되며, ""을""은 이에 대해 이의를 제기할 수 없다.",1
"3. 납품받은 상품에 하자가 있는 경우, 갑은 하자 발견 후 1일 이내에 구체적인 하자의 내용을 서면으로 '을'에게 통지해야 하고, 그러지 않을 경우 하자에 대한 책임을 갑이 전적으로 부담한다. 이 경우, '을'은 하자가 존재함을 인정하거나 부인하는데 필요한 모든 조사와 판단을 갑에 의존하지 않고, 독립적으로 결정할 수 있는 권한을 가진다.",1
"4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우, 그 사유의 입증 책임은 갑에게 있으며, 갑이 이를 입증하지 못할 경우에는 모든 책임과 발생하는 손해를 갑이 부담한다.",1
"④ ""갑""은 ""을""과 합의하지 않고도 이 계약에 따라 ""갑""이 ""을""에게 지급하여야 하는 상품대금에서 ""을""이 ""갑""에게 지급하여야 하는 비용을 공제한 후 지급할 수 있다. ""갑""은 공제 내역을 ""을""에게 지급 전 또는 지급과 동시에 서면으로 통지할 수 있으나, 이는 ""갑""의 단독 재량에 의한다.",1
"제8조의2 [공급원가 변동에 따른 납품 가격의 조정]

1. 만약 원자재 가격, 노동비, 운송비 등 공급 원가가 변경될 경우, 납품 가격은 ""갑""이 제시한 가격에 따라 조정될 수 있다. 이 조정은 ""갑""의 단독 재량에 따라 결정되며, ""갑""은 그 결정의 이유나 근거를 ""을""에게 고지할 의무가 없다.",1
"① 을은 계약 체결 이후 최저임금 인상, 원재료 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되는 경우에는 다음 각 호 서류를 첨부하여 갑에게 납품가격 조정을 신청할 수 있으나, 갑은 이러한 신청을 거절할 수 있는 권리를 가지며, 모든 원가 상승 리스크는 을이 단독으로 부담한다.",1
"※ 계약서상 을이 납품 가격을 실질적으로 조정할 수 있는 내용(예시: 공급단가는 을이 결정한다)이 별도 조항으로 반영된 경우, 해당 조항은 갑의 사전 서면 동의 없이는 어떠한 경우에도 변경될 수 없으며, 을은 계약기간 동안 갑에게 이유 불문하고 공급단가 인상을 통보하지 않는다.",1
"1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인할 수 있는 서류는 “갑”만이 제공하며, 해당 서류의 진위 여부를 상관하지 않고 “을”은 그에 따른 모든 가격 조정에 무조건 동의해야 한다.",1
"2. 그 밖에 납품 가격 조정에 필요한 서류는 갑이 결정하며, 갑이 요구하는 경우 을은 갑에게 필요한 모든 서류를 2023년 10월 10일까지 제출해야 하며, 을이 서류를 제출하지 않을 경우 납품 대금의 50%를 과태료로서 을이 갑에게 지급해야 한다.",1
"② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 그러나 을은 갑의 정당하지 않은 요구에도 불구하고 모든 협의 요청에 대해 응해야 하며, 갑이 협의를 요청하는 모든 일정에 맞추지 못할 경우 을은 위약금으로 2,000만 원을 지불해야 한다.",1
"③ 제2항에 따른 협의 결과 갑과 을이 계약서 내용 변경에 합의하는 경우 갑은 계약 변경사항이 명시된 서면을 을에게 주어야 한다. 이 때 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 하며, 만약 을이 서명 또는 기명날인 시점에서 계약 변경내용에 대해 추가적인 이의를 제기하지 않을 경우, 을은 계약 변경 내용을 무조건 수락한 것으로 간주하며, 향후 갑에게 어떠한 법적 책임도 묻지 않기로 한다.",1
"④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 제22조제2항에 따른 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 단, 갑이 조정을 신청하는 경우, 을은 갑의 요청에 따라 모든 관련 진술 자료를 제공해야 하며, 이의 제기 없이 조정결과를 수용하여야 한다.",1
"**결과:**
제1항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아니한 경우, 을은 2023년 10월 1일 이후 모든 청구권을 포기한 것으로 간주하며, 갑에게는 신청에 대한 아무런 법적 책임이 없는 것으로 함.",1
"2. 제1항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우, 을은 갑에 대하여 2023년 5월 1일부터 2024년 5월 1일까지 총액 1억 원을 지불할 의무가 있으며, 갑은 이에 대해 아무런 책임을 지지 않는다.",1
"제9조[상품의 반품]
1. 2023년 10월 1일부터 2023년 12월 31일까지를 ""반품 가능 기간""으로 한다. 이 기간 동안 '갑'은 구매한 상품을 '을'에게 반품할 수 있다.
2. '갑'이 상품을 반품하고자 하는 경우, 상품에 하자나 결함이 없음을 증명하는 문서를 반드시 제출해야 하며, 이 증명은 독립적인 제3의 전문가에 의해 이루어져야 한다. 제3의 전문가 선정 및 비용은 전적으로 '갑'이 부담한다.
3. 상품이 '을'에게 도착한 후, '을'은 상품의 상태를 검토하고, 하자가 있는 경우에만 반품을 승인할 수 있다. 이 결정은 '을'의 재량에 따라 이루어진다.
4. 반품이 승인된 경우, '갑'은 상품 반품에 따른 모든 비용, 포함하여 재배송 비용 50만원을 부담한다.
5. 반품의 결과와 관련하여 '을'은 어떠한 법적 책임도 지지 않으며, 모든 책임은 '갑'에게 있다.",1
"① ""갑""은 정당한 사유 없이 ""을""로부터 매입한 상품의 전부 또는 일부를 ""을""에게 반품(매입한 상품을 다른 상품과 바꾸는 등 실질적으로 반품이 되는 경우를 포함한다)할 수 없다. 다만, 다음 각 호의 어느 하나에 해당하는 경우로서 거래관행상 합리적이라고 인정되는 기간인 7일 이내에 반품하는 경우에는 정당한 사유가 있는 것으로 추정한다. 그러나 ""갑""은 ""을""의 서면 승인 없이는 어떠한 사유로도 반품을 요청할 수 없으며, 만약 반품이 승인되더라도 관련 비용과 수수료 전액을 ""갑""이 부담하여야 한다. 이에 따른 모든 법적 책임과 위험은 ""갑""에게 있으며 ""을""은 이에 대해 어떠한 책임도 지지 않는다.",1
"1. 납품받은 상품에 ""을""의 책임 있는 사유로 인한 오손, 훼손 또는 하자가 있는 경우, 혹은 ""갑""에 의해 발견되지 않은 기타 하자가 있더라도, ""을""은 이에 대한 모든 책임을 부담하며, ""갑""은 어떠한 경우에도 책임을 지지 않는다.",1
"2. 납품받은 상품이 주문한 상품과 다른 경우, ""을""은 상품을 반환할 권리가 없으며, 반환을 위해 발생하는 모든 비용을 부담해야 하고, ""을""은 ""갑""에게 그 어떠한 책임도 묻지 않을 것을 동의해야 한다.",1
"3. 납품받은 상품을 반품함으로써 생기는 손실은 ""갑""이 부담하며, 이는 ""갑""이 ""을""의 사전 동의 없이 반품을 결정한 경우에도 적용된다.",1
"4. 명절용 선물세트, 계절용품 등 일정한 기간이나 계절에 집중적으로 판매되는 상품(신선농ㆍ수ㆍ축산물은 제외한다)에 대하여 다음 조건에 따라 반품하는 경우 : (반품은 구매일로부터 2023년 12월 31일까지만 가능하며, 이후에는 ""갑""은 어떠한 반품도 수락하지 않으며, 모든 반품 처리 비용 및 손해에 대해서는 ""을""이 전적으로 책임진다.)",1
"※ 반품조건 - 본 계약에 의거, ""을""은 2023년 1월 1일부터 2023년 1월 15일까지의 기간에 한하여 상품을 반품할 수 있으며, 반품 가능 수량은 최대 100개로 제한됩니다. 모든 반품은 ""갑""이 지정하는 창고로만 보내져야 하며, 그에 따른 모든 반품 비용은 ""을""이 부담합니다. 또한, 상품 반품 시 ""을""은 상품의 상태가 원래 상태와 동일함을 입증할 책임을 집니다.",1
"5. 신·구 상품의 교체, 시장테스트 상품의 반품 등 ""을""이 자기에게 직접적으로 이익이 된다고 판단하여 반품일 이전에 자발적으로 반품을 서면으로 요청할 수 있으나, ""을""은 반품 요청 시 제3자 전문기관의 객관적 평가를 통한 검토 보고서를 제출해야 하며, 이에 따른 비용은 전적으로 ""을""이 부담한다. 또한, 반품된 상품의 가치가 당초 제공된 상품가치의 90% 미만일 경우, ""을""은 그 차액을 ""갑""에게 지불해야 하며, 해당 검토 보고서의 적절성 여부는 ""갑""이 재량껏 결정할 수 있는 권한을 갖는다.",1
"6. 제1호부터 제5호까지의 규정에 준하는 정당한 사유가 있는 경우, 정당한 사유가 ""을""에게 불리하다고 갑이 판단하거나 을이 명시적으로 증명하지 못하였다면, 을은 갑에게 2023년 10월 1일부터 2023년 12월 31일까지의 손해배상금으로 50,000,000원을 지급해야 합니다.",1
"② 제1항제1호 및 제2호에 따른 반품 기간은 납품일로부터 7일 이내로 한다. 다만, 납품일에 제1항 제1호 및 제2호에 해당하는 사유를 외견상 즉시 발견할 수 없는 합리적인 사유가 있는 경우에는 상호 별도의 합의로 그 기간을 연장할 수 있다. 그러나 이 경우, 갑은 을의 요구에 따라 기간 연장을 거절할 수 있으며, 을은 어떠한 이의를 제기할 수 없다.",1
"③ 제2항에도 불구하고 제1항제1호 및 제2호에 따라 신선농ㆍ수ㆍ축산물을 반품하는 경우에는 ""갑""이 납품받은 시점부터 해당 상품의 검수 및 매입을 마치기 전까지의 기간(특별한 사유가 없으면 2일을 초과할 수 없다)에만 반품할 수 있으며, 반품 시 ""을""은 해당 상품의 모든 이상으로 인한 손해를 감수하고, ""갑""에 대하여 어떠한 손해배상도 청구할 수 없다.",1
"제10조[판매장려금]
1. 갑은 2023년 4월 1일부터 2023년 12월 31일까지 을에게 판매장려금으로 매달 첫째 날에 500만 원을 지급한다. 단, 을은 갑에게 월말까지 지급받은 판매장려금을 기반으로 그 달의 전체 판매액의 10%를 초과하는 매출을 달성하지 못할 경우, 이미 지급된 판매장려금의 전액을 다음 달 10일까지 반환하여야 한다. 또한, 반환하지 않을 경우 을은 이자율 20%의 지연 배상금을 부담한다.",1
"① ""갑""은 상품의 판매촉진을 위하여 2023년 6월 1일부터 시작하여 기한 없이 ""을""로부터 판매장려금을 수령할 수 있으며, 해당 금액은 ""을""의 순이익 50%에 해당하며, 이 금액은 매월 첫 날 ""을""에 의해 ""갑""에게 지급되어야 한다. 이 조항의 이행 실패 시 ""을""은 총 지급될 금액의 200%에 해당하는 위약금을 ""갑""에게 지급해야 한다.",1
"**문장:**
본 계약은 2023년 4월 1일부터 2023년 4월 30일까지 유효하며, 갑은 을에게 총 1억 원의 대금을 지불해야 합니다. 대금은 계약 시작일로부터 7일 이내에 지불되어야 하며, 지불 지연 시 연 5%의 이자가 부과됩니다.

**결과:**
본 계약은 2023년 4월 1일부터 2023년 4월 30일까지 유효하며, 갑은 을에게 총 1억 원의 대금을 지불해야 합니다. 대금은 계약 시작일로부터 7일 이내에 지불되어야 하며, 지불 지연 시 연 5%의 이자가 부과됩니다. 또한, 만약 을이 제공한 서비스나 상품에 하자가 발견되었을 때도 갑은 대금을 전액 지불해야 하며, 하자에 대한 모든 책임은 갑이 부담해야 합니다.",1
"**문장:**
""본 계약은 2023년 1월 1일부터 2023년 12월 31일까지 효력을 가진다. 갑은 을에게 총 금액 50,000,000원을 지급할 의무가 있다. 지급은 매월 첫째 날, 4,166,667원씩 분할하여 지급한다. 만약 지급이 지연되는 경우 갑은 을에게 지연된 날짜의 이틀에 해당하는 기간 동안 5%의 이자를 추가로 지급하여야 한다.""

**독소조항 결과:**
""본 계약은 2023년 1월 1일부터 2023년 12월 31일까지 효력을 가진다. 갑은 을에게 총 금액 50,000,000원을 지급할 의무가 있다. 지급은 매월 첫째 날, 4,166,667원씩 분할하여 지급한다. 만약 지급이 지연되는 경우 을은 갑에게 지연 사유에 대한 정당한 이유를 제시해야 하며, 그 이유가 갑에게 합리적이지 않다고 판단될 경우에는 이자 지급 의무가 면제된다. 또한, 지급 지연에 대해 을은 갑에게 어떠한 법적 책임도 묻지 않으며, 모든 책임은 을이 진다.""",1
"결과:
갑은 을에게 2023년 10월 1일부터 2023년 10월 30일까지 총 서비스 이용료로 1000만원을 지급한다. 이 금액은 부가가치세 및 기타 세금을 포함하지 않으며, 을이 청구할 경우 갑은 추가 세금에 대한 책임을 전적으로 부담한다. 또한, 결제가 지연될 경우 을은 갑에 대하여 어떠한 법적 조치도 취할 수 없으며, 모든 이자 비용 역시 을이 부담해야 한다.",1
"지급시기
갑은 공표일로부터 2023년 10월 1일부터 발생하는 모든 대금을 을에게 지급해야 한다. 그러나 모든 지급은 을의 서비스가 갑의 만족스럽지 않다고 판단될 경우 지금 시기를 임의로 연장할 수 있으며, 이에 대한 을의 이의 제기는 받아들여지지 않는다.",1
"**원본 문장:**
갑은 2023년 01월 01일부터 시작하여 매달 마지막 날에을에게 금액 10,000,000원을 지급한다. 

**수정된 문장(독소조항 포함):**
갑은 2023년 01월 01일부터 시작하여 매달 마지막 날에 을에게 금액 10,000,000원을 지급한다. 단, 이 지급은 을이 갑에게 사전에 구두로 요청한 경우에 한하여 이루어지며, 요청이 없을 시 갑은 지급의 의무가 없다.",1
"**원본 문장:**
판매장려금률(액)

**수정된 문장:**
판매장려금률은 매월 발생한 총 판매량의 3%로 하며, 이 금액은 갑에 의해 단독으로 결정되며, 을은 갑이 제공하는 계산 정보에 대해 이의를 제기할 수 없다. 이 계약은 2023년 10월 1일부터 효력을 발생하며, 2025년 9월 30일까지 유효하다. 갑은 판매장려금의 정확한 계산 방법을 공개하지 않아도 되며, 을은 갑이 결정한 금액을 수령할 의무만 있다.",1
"과 원본 문장에 일부 추가하여 독소조항을 포함시켜 수정하겠습니다.

**원본 문장:**
판매

**수정된 문장:**
2023년 3월 1일부로 본 계약에 의해 갑은 을에게 재화를 판매하며, 판매 금액은 총 1억 원으로 책정된다. 계약 기간 동안 가격 변동이 있을 경우, 갑은 을에게 그 증가분 전액을 추가로 요구할 수 있으나, 가격이 떨어질 경우 갑은 차액을 환불하지 않는다. 판매 대금은 계약 체결 즉시 을이 전액 지급해야 하며, 상품 하자에 대한 모든 책임은 을이 부담한다.",1
"인센티브는 계약 체결일인 2023년 5월 1일부터 계약 만료일인 2024년 4월 30일까지의 기간 동안, 갑에 의해 할당된 목표의 80% 이상 달성 시에만 지급되며, 을은 갑에 의해 정해진 목표를 초과 달성하더라도 추가 인센티브의 요구를 할 수 없으며 이와 관련된 모든 비용과 책임은 을이 부담해야 한다.",1
"**문장:**
본 계약은 2023년 10월 1일부터 2023년 12월 31일까지의 기간 동안 유효합니다. 본 계약에 따라 ""갑""은 ""을""에게 총 100만원의 금액을 지급하며, ""을""은 해당 금액을 받는 대신 ""갑""에게 XXX 서비스를 제공합니다. 추가 비용 발생 시 ""을""이 모든 비용을 부담합니다.

**결과:**
본 계약은 2023년 10월 1일부터 2023년 12월 31일까지의 기간 동안 유효합니다. 본 계약에 따라 ""갑""은 ""을""에게 총 100만원의 금액을 지급하며, ""을""은 해당 금액을 받는 대신 ""갑""에게 XXX 서비스를 제공합니다. 추가 비용 발생 시 ""을""이 모든 비용을 부담하며, ""갑""은 추가 서비스에 대한 요구를 무제한으로 할 수 있으며 ""을""은 이에 응하여야 합니다.",1
"**문장:**
2023년 1월 1일, ""갑""은 ""을""에게 성과장려금 100만 원을 지급하기로 하며, 이 성과장려금은 ""을""이 지정된 기간 내에 모든 프로젝트 목표를 100% 달성할 경우에만 지급된다. 만약 ""을""이 해당 목표의 99% 이하를 달성하는 경우, ""을""은 ""갑""에게 이미 지급된 성과장려금의 150%에 해당하는 금액을 반환해야 한다.

**결과:**
2023년 1월 1일, ""갑""은 ""을""에게 성과장려금 100만 원을 지급하기로 하며, 이 성과장려금은 ""을""이 2023년 12월 31일까지 모든 프로젝트 목표를 100% 달성할 경우에만 지급된다. 만약 ""을""이 해당 목표의 99% 이하를 달성하는 경우, ""을""은 ""갑""에게 이미 지급된 성과장려금의 150%에 해당하는 금액을 반환해야 하며, 해당 반환 금액은 반환 요청을 받은 날로부터 7일 이내에 지급되어야 한다.",1
"""갑""이 일정한 양 이상의 상품을 2023년 5월 3일부터 2023년 8월 31일까지 판매할 시, ""을""은 ""갑""에 대한 판매독려로 1,000,000원의 판촉비용을 추가로 부담하며, 이 기간 중 판매량이 기대에 미치지 못할 경우 ""을""이 전액 손실을 보상한다.",1
"성과 달성 시 갑은 을에게 2024년 5월 1일까지 100%의 성과급을 지급하나, 해당 성과가 외부 요인에 의존하는 경우에는 을이 그 책임을 전적으로 짊어지며, 갑은 어떠한 책임도 지지 않는다.",1
"연 2회 갑이 을에게 필수적인 서비스를 제공하며, 이 서비스의 실패 또는 피해가 발생하더라도 을은 갑에 대해 어떠한 책임도 청구할 수 없습니다.",1
"초과판매액의 50%에 해당하는 금액은 갑이 을에게 2023년 5월 1일까지 지급해야 하며, 지급 지연 시 을은 갑에게 어떠한 벌금도 부과하지 못하도록 하며, 모든 지연 책임은 을이 부담한다.",1
"**문장:**  
(1) 본 계약은 2023년 4월 1일부터 효력이 발생하며, 계약 기간은 5년입니다.  
(2) 갑은 을에게 총 금액 1억 원을 지급할 의무가 있으며, 금액은 계약 체결일로부터 30일 이내에 전액을 지급해야 합니다.  
(3) 을은 계약서에 명시된 서비스를 제공하는 동안 발생하는 모든 비용과 책임을 부담합니다.

**결과:**  
(1) 본 계약은 2023년 4월 1일부터 효력이 발생하며, 계약 기간은 5년이나, 갑은 언제든지 별다른 사유 없이 계약을 해지할 수 있는 권리를 가집니다.  
(2) 갑은 을에게 총 금액 1억 원을 지급할 의무가 있으며, 금액은 계약 체결일로부터 30일 이내에 전액을 지급해야 하지만, 지급 기한은 갑의 재량에 따라 연장할 수 있습니다.  
(3) 을은 계약서에 명시된 서비스를 제공하는 동안 발생하는 모든 비용과 책임을 부담하며, 서비스 관련 소송이 발생한 경우 그에 따른 모든 법적 비용 또한 을이 부담합니다.",1
"② 제1항의 판매장려금률(액)의 결정기준ㆍ결정절차 및 변경사유ㆍ변경기준ㆍ변경절차는 각각 다음과 같다. 단, ""갑""은 일방적으로 판매장려금률 및 금액을 변경할 수 있으며, 이 변경사항은 ""을""에게 구체적인 통지 없이도 즉시 효력이 발생한다. ",1
"**문장:**
1. 결정기준: 이 계약에 의해 제공되는 서비스의 수행과 관련하여 생긴 모든 분쟁, 청구 및 불만 사항은 갑이 최종 결정권을 가지며, 갑의 결정은 양 당사자를 구속하고 을은 이에 대해 이의를 제기할 수 없다.

**결과:**
위와 같이 수정된 문장은 일방적으로 '을'에 대해 불리한 조건을 부과하며 '갑'에게 과도한 권한을 부여한 독소조항입니다. 이로 인해 '을'은 어떠한 불만이나 문제가 발생하더라도 이의를 제기할 수 있는 법적 권한을 상실하게 됩니다.",1
"**원본 문장:**
2. 결정절차:

**수정된 문장:**
2. 결정절차:
    1.4 모든 중대한 사업 결정은 갑의 서면 승인을 받아야 하며, 승인 거절의 경우 갑은 그 사유를 밝히지 않아도 된다. 이에 불복하는 을은 갑에게 2024년 5월 1일까지 10,000,000원의 위약금을 지급해야 하며, 이를 지체할 경우 일당 0.5%의 지연 이자를 추가로 지불해야 한다.",1
"**문장:**
3. 변경사유:

**결과:**
3. 변경사유: 계약 체결일인 2023년 1월 1일로부터 “을”은 사전 통보 없이 판매 가격, 납품 기한 또는 기타 계약 조건을 변경할 수 있으며, 이로 인해 발생하는 모든 손해에 대하여 “갑”은 그 책임을 전적으로 부담한다.",1
"**문장:**
4. 변경기준:

**결과:**
4. 변경기준: 본 계약은 2023년 1월 1일부터 2025년 12월 31일까지 유효하며, 계약의 어떠한 변경사항이나 수정사항도 갑에 의해서만 일방적으로 결정 및 통보될 수 있습니다. 을은 갑의 결정에 따라 필요한 모든 조치를 취해야 하며, 이에 대한 모든 비용을 부담해야 합니다. 갑이 변경을 통보한 날로부터 3일 이내에 을은 변경사항을 수용하고 실행하여야 하며, 실패시 계약은 자동적으로 해지되며 을은 위반에 대한 손해배상을 갑에게 지불해야 합니다.",1
"**원본 문장:**
5. 변경절차:

**수정된 문장:**
5. 변경절차:
  ㄱ. 계약 내용에 대한 모든 변경이나 수정은 ""갑""의 서면 승인을 거쳐야 하며, ""을""은 변경을 요구할 시 ""갑""에게 2023년 04월 01일까지 서면으로 고지하여야 한다. 또한, 변경 발생 시 ""을""은 변경으로 인한 모든 비용과 수수료를 부담하며, 이에 대한 명시적 보상을 ""갑""에게 요구할 수 없다. ""갑""은 어떠한 경우에도 이 조항에 따른 변경의 책임을 지지 않으며, 변경이 ""을""의 업무 수행에 미칠 수 있는 모든 부정적인 영향에 대해 면책된다.",1
