input,summary
"제12조 [매장 위치 및 면적 등] ① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 [별지 2]와 같다.  ② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다.   1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 을의 의사에 반하여  갑의 다른 점포의 매장에 입점하게 하는 행위   2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위 ※ 갑이 판촉 행사를 기획하더라도, 여기에 참여할 을을 공개모집하여 자율적인참여를절차적으로보장하고, 을이자기상품의할인품목, 할인폭을 스스로결정하는경우행사의자발성·차별성을인정하여제5항과마찬가지로 갑과을이상호협의하여판촉비용의분담비율조정가능    ③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 설비변경이 라 한다)하는 경우 다음 각 호의 내용을 준수한다.   1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다.  단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양 에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑과  을은 사전 서면 약정을 체결하여 비용을 분담한다.   2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되 는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내 부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는  경우에는 갑과 을이 상호 협의하여 사전 서면 약정에 의해 비용을  분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)   3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적 인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평 가결과 등)를 을에게 사전 통보하여야 한다.     4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예: 브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비  변경하는 경우, 이에 소요되는 비용은 갑과 을이 상호 협의하여 분 담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)    5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점 업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 을은  갑과 사전 협의한다.    6. 갑과 을이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제 반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시 공 전 갑과 을이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과  절차에 따라 선정된 시공사를 통해 시행한다.      ④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을 이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의  어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간 이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로  을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다.   1. 을과 거래를 중단하거나 거절하는 행위   2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위","제12조 [매장 위치 및 면적 등] 을의 매장 정보와 변경 조건을 별지에 따라 규정하며, 갑이 을의 매장 위치, 면적, 시설 변경이나 퇴점 방해를 하지 못하고, 설비변경 시 비용 부담과 협의 절차, 불이익 발생 시 보상 규정을 명시한다."
"제12조의2 [매장이동 기준 등의 사전 통지] ① 갑은 을의 매장의 위치, 면적, 시설의 변경기준에 대하여, 사전에  자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나, 계약체결  시 별도의 서면으로 을에게 통지하여야 한다. 또한 동 기준이 변경되었을 경우 에도 같은 방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 매장의 위치, 면적, 시설의  변경대상에 해당하는지 여부의 확인을 서면으로 요청할 수 있다. ③ 갑은 제2항의 요청이 있은 날로부터 30일 이내에 을에게 매장의 위치  등의 변경 대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여 야 한다.","제12조의2 [매장이동 기준 등의 사전 통지] 갑이 을에게 매장의 위치, 면적, 시설 변경 기준을 사전 공지 및 통지하고, 을이 서면으로 확인 요청 시 30일 이내에 구체적 사유와 함께 답변해야 함을 규정한다."
"제13조 [기타 비용의 사전 통지] ① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되 지 않은 추가 비용을 을에게 추가로 부담시킬 경우, 그 부담 내역 및 비용분 담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 을이 상시  접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에게   통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게 통지 한다.  ② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게  사전 통지하고 협의하여야 한다.    ③ 갑이 을에게 제1항의 사전 통지를 하지 아니하거나 제2항의 협의를 하 지 아니하였을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할  수 없다.","제13조 [기타 비용의 사전 통지] 갑이 계약에 명시되지 않은 추가 비용(예: 물류비, 배송비, 광고비 등)을 을에게 부담시키기 전에 사전 공지와 협의를 반드시 거쳐야 하며, 이를 이행하지 않을 경우 갑은 해당 추가 비용의 지급을 요구할 수 없음을 규정한다."
"제14조 [경영정보 제공 요구 금지] ① 갑은 부당하게 을에게 다음 각 호의 어느 하나에 해당하는 정보를  제공하도록 요구하여서는 아니 된다.   1. 을이 다른 사업자에게 공급하는 상품의 공급조건(공급가격을 포함한 다)에 관한 정보   2. 을이 다른 사업자의 매장에 들어가기 위한 입점조건(임차료를 포함한다) 에 관한 정보   3. 을이 납품하거나 판매하는 상품의 원가에 관한 정보   4. 을이 다른 사업자에게 납품하거나 다른 사업자의 점포에서 판매하는 상 품의 매출액, 기간별 판매량 등 매출 관련 정보   5. 을이 다른 사업자의 점포에서 하는 판매촉진행사의 시기ㆍ횟수 및 거래 조건 등 판매촉진행사에 관한 정보   6. 을이 다른 사업자와의 거래에서 사용하는 전자적 정보교환 전산망의  고유식별명칭, 비밀번호 등 해당 전산망에 접속하기 위한 정보   7. 그 밖에 을이나 을의 거래상대방에 관한 제1호 내지 제6호에 준하는  정보 ② 갑이 을에게 제1항 각 호의 어느 하나에 해당하는 경영정보를 요구 하는 경우에는 경영정보 요구에 앞서 아래의 사항을 적은 서면을 을에게 제  공하여야 한다.   1. 경영정보 제공을 요구하는 목적   2. 비밀유지방법 등 요구 대상 정보의 비밀유지에 관한 사항 및 비밀침해 시의  손해배상에 관한 사항   3. 경영정보 요구일자, 제공일자 및 제공방법   4. 경영정보 제공 요구가 불가피함을 객관적으로 증명할 수 있는 사항  ③ 제2항의 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.  ④ 갑이 을에게 경영정보를 요구하는 경우 요구목적에 필요한 최소한의  범위에서 하여야 한다.","제14조 [경영정보 제공 요구 금지] 갑이 을에게 다른 거래처의 공급조건, 매출, 원가 등 경영정보를 부당하게 요구하지 못하며, 불가피할 경우 최소 범위 내 서면으로 이유와 비밀유지 조건 등을 명시해야 함을 규정한다."
"제15조 [보복조치의 금지] ① 갑은 을이 다음 각 호의 어느 하나에 해당하는 행위를 한 것을 이유로  을에게 불리하게 계약조건을 변경하는 행위, 납품이나 매장 임차의 기회를 제 한하는 행위 또는 계약의 이행과정에서 불이익을 주는 행위를 하여서는 아니 된 다.   1. 「대규모유통업에서의 거래 공정화에 관한 법률」 제25조에 따른 분쟁조정의 신청   2. 「대규모유통업에서의 거래 공정화에 관한 법률」 제29조제1항에 따른 신고   3. 「대규모유통업에서의 거래 공정화에 관한 법률」 제30조에 따른 서면실태 조사에 응하여 자료 제출 등의 방식으로 공정거래위원회에 협조하는 행위   4. 「독점규제 및 공정거래에 관한 법률」 제50조에 따른 공정거래위원회의  조사에 대한 협조","제15조 [보복조치의 금지] 이 조항은 을이 공정거래 관련 법률에 따른 분쟁조정 신청, 신고, 조사 협조 등 정당한 행위를 이유로 갑이 보복조치를 취하거나 계약 조건을 불리하게 변경할 수 없음을 규정한다."
제16조 [각종 불이익 제공 금지 등] 갑은 을에게 다음 각 호의 어느 하나에 해당하는 행위를 해서는 아니 된  다.   1. 을의 상품을 무상 또는 저가로 취득하거나 요구하는 등 부당한 이익을  취득하는 행위   2. 거래관계를 자신만으로 한정하거나 다른 특정사업자와 거래하는 것을 강요  또는 방해하는 행위   3. 정당한 사유 없이 상품권이나 물품을 구입하도록 요구하는 행위   4. 이 계약과 관련하여 인지한 쌍방의 영업비밀이나 정보를 부당하게 이용하는  행위   5. 갑이 을에게 유통벤더 등 제3자를 통한 납품을 유도하는 행위   6. 갑이 을의 과실 없는 상품 멸실 금액을 을에게 부담시키는 행위   7. 갑의 거래상의 지위를 부당하게 이용하여 을의 경영활동에 간섭하는  행위,"제16조 [각종 불이익 제공 금지 등] 갑이 을에게 상품 무상취득·저가요구, 특정 거래 강요, 부당한 구매 요구, 영업비밀 남용, 제3자 납품 유도, 과실 없는 손실 부담 전가 및 경영 간섭 등 부당한 불이익을 주는 행위를 금지함을 규정한다."
"제17조 [손해배상] ① 갑 또는 을이 이 계약을 위반하여 상대방에게 손해를 가한 경우, 그  책임 있는 당사자는 이로 인해 상대방이 입은 손해를 배상한다.  ② 갑이 「대규모유통업에서의 거래 공정화에 관한 법률」 제7조, 제10조,  제12조, 제18조를 위반함으로써 납품업자등에게 손해를 입힌 경우에는 「대규모 유통업에서의 거래 공정화에 관한 법률」제35조의2 제2항에 따라 을에게  발생한 손해의 3배를 넘지 아니하는 범위에서 배상한다. 다만, 갑의 고의  또는 과실이 없는 경우에는 그러하지 아니하다.","제17조 [손해배상] 계약 위반으로 인한 손해 발생 시 책임 있는 당사자가 배상하며, 특히 갑이 법령 위반으로 인한 손해에 대해 을에게 발생한 손해의 3배 이내에서 배상하되, 고의나 과실이 없으면 예외로 한다."
"제18조 [지식재산권 등] ① 을이 갑에게 납품하는 상품은 제3자가 보유한 특허권, 디자인권, 상 표권 등 지식재산권을 침해하는 것이 아니어야 한다.   ② 제1항의 지식재산권 침해와 관련하여 제3자로부터 민ㆍ형사상의 법적 분쟁이  제기된 경우 을은 자신의 책임과 부담으로 처리하고, 이로 인하여 갑에 게 발생한 손해를 배상한다.","제18조 [지식재산권 등] 을이 공급하는 상품이 제3자의 지식재산권(특허, 디자인, 상표 등)을 침해하지 않아야 하며, 침해 시 발생하는 법적 분쟁과 갑의 손해를 을이 책임진다는 내용을 담고 있다."
"제19조 [상표관련특약] ① 을은 갑에게 을이 직접 생산하거나 수입한 상품을 납품하는 것 을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나  수입한 상품을 납품할 수 있다.  ② 을은 이 계약에 따라 상품을 납품하면서, 자신이 직접 생산하거나 수입하 지 않은 상품에 상표라벨을 교체하여 납품하여서는 아니 된다.  ③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한  기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어 지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은  갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.","제19조 [상표관련특약] 을이 직접 생산하거나 수입한 상품만 납품하고, 타 상품의 상표라벨을 임의로 교체할 수 없으며, 위반 시 갑이 시정 요구 후 미이행 시 계약 해지 및 손해배상을 청구할 수 있음을 규정한다."
"제20조 [제조물책임] 을이 납품하는 상품이 「제조물책임법」상 결함으로 인하여 갑의 고객  또는 제3자에게 생명, 신체 또는 재산상 손해를 입힌 경우, 을은 「제조물책 임법」에 따라 갑의 고객 또는 제3자가 입은 손해를 배상한다.","제20조 [제조물책임] 을이 납품한 상품의 제조물책임법상 결함으로 인해 갑의 고객 또는 제3자에게 손해가 발생한 경우, 을이 그 손해를 배상함을 규정한다."
"제21조 [권리ㆍ의무의 양도금지] 을은 갑의 사전 동의 없이 이 계약 또는 개별 약정서상의 권리, 의무의  전부 또는 일부를 제3자에게 양도 또는 이전할 수 없다. 단, 상품판매대금 채권  등 금전채권의 경우에는 ""갑""에 대한 사전 통지 후 제3자에게 양도 또는 담보제공  할 수 있다.","제21조 [권리ㆍ의무의 양도금지] 을이 갑의 사전 동의 없이 계약상의 권리와 의무를 제3자에게 양도할 수 없으나, 금전채권의 경우 갑에 통지한 후 제3자에게 양도하거나 담보로 제공할 수 있음을 규정한다."
"제22조 [통지의무] ① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우 에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래  기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하 여야 한다.   1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우   2. 자본구성에 중대한 변경이 있는 경우   3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우   4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중 대한 변경을 초래할 수 있는 사유가 발생한 경우  ② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을  원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다.","제22조 [통지의무] 갑과 을이 사업자 정보 변경, 자본구성 변화 등 중대한 사안 발생 시 증빙서류를 첨부한 서면 통지를 지체 없이 해야 하며, 지정된 주소로 통지가 도달해야 효력이 발생함을 규정한다."
"제23조 [비밀유지] ① 갑과 을은 상호간의 거래로 인하여 알게 된 상대방의 영업비밀을 제 3자에게 누설하지 아니한다. 다만, 다른 법령에 근거한 정부 또는 공공기관의 요 청에 따르거나 법원의 판결에 따라 누설하는 경우는 예외로 한다.  ② 제1항의 의무는 갑과 을사이의 거래가 종료된 이후 5년간 계속된다.","제23조 [비밀유지] 갑과 을이 거래 과정에서 알게 된 영업비밀을 5년간 비밀로 유지하며, 법령상 예외(정부 요청 또는 법원 판결 등)를 제외하고는 제3자에게 누설하지 않을 것을 규정한다."
"제24조 [계약해지] ① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생할 경우  이 계약을 해지할 수 있다.   1. 갑 또는 을이 발행한 어음·수표가 지급거절되거나, ""갑"" 또는 ""을""   자신에 의한 회생·파산 절차의 신청이 있거나, 채권자의 신청에 의해 동 절 차가 개시된 경우   2. 갑 또는 을의 주요재산(이 계약에 따라 을이 갑에 대하여  가지는 납품대금 청구채권을 포함한다)에 대하여 강제경매 등이 실행되어 더  이상의 이 계약 이행이 곤란하게 된 경우   3. 이 계약에 명시된 브랜드나 거래품목의 생산이 중단 또는 종료된 경우   4. 을이 납품한 상품이 관계법령에 저촉되거나, 을이 라이선스권자와 체결 한 라이선스계약이 종료되어 해당 상품의 납품 또는 판매가 불가능하게 된 경우   5. 갑 또는 을이 관계기관에 의하여 영업정지, 영업허가취소 등의 처분을  받은 경우  ② 갑 또는 을이 이 계약의 중요한 사항을 위반한 경우 30일 이상의 기 간을 정하여 상대방에게 대한 서면통보로써 그 시정을 요구하고, 이 기간 내에  시정이 이루어지지 않으면 이 계약을 해지할 수 있다.  ③ 제1항 및 제2항에 해당하지 않는 부득이한 사유로 어느 일방이 이 계약을 해 지하려는 경우에는 해지 3개월 전까지 상대방에게 그 사유를 서면으로 통지하여 야 해지할 수 있다.  ④ 이 조에 의하여 계약이 해지될 경우, 계약 해지에 관하여 책임 있는 당사자는  상대방에 대하여 계약 해지로 인한 손해를 배상한다.","제24조 [계약해지] 지급거절, 파산, 강제경매, 생산 중단, 법령 위반, 영업정지 등 특정 상황이나 계약 위반에 대해 서면 통지 및 시정 기간 후, 또는 부득이한 사유 발생 시 사전 통지를 통해 계약을 해지할 수 있으며, 해지 시 책임 있는 당사자가 상대방에게 손해배상해야 함을 규정한다."
제25조 [상계] 제25조에 따라 이 계약이 해지될 경우 이 계약과 관련하여 해지 시점까지 발생 하여 이행기가 도래한 채무를 대등액에서 상계할 수 있다.,제25조 [상계] 계약 해지 시점까지 발생하여 이행기가 도래한 채무를 서로 대등한 금액에서 상계할 수 있음을 규정한다.
"제26조 [계약의 유효기간 및 갱신] ① 이 계약의 유효기간은 2023. 6. 30.부터 2025. 6. 30.까지로 한다.  ② 갑 또는 을이 계약기간의 만료일로부터 60일 전까지 서면으로 상대  방에게 계약조건의 변경이나 갱신거절 등 계약의 갱신과 관련한 별도의 의사표 시를 하지 아니하는 경우, 이 계약은 종전과 동일한 조건으로 자동 연장되는 것 으로 본다.  ③ 갑은 을과 을의 납품업자 간 거래에 있어서 불공정거래행위가  지속적으로 발생하고 있음이 객관적으로 확인되는 경우 을과의 계약갱신을  거절할 수 있다.   ④  갑이 을과의 계약 갱신을 거절하는 경우 계약 기간의 만료일로부터  60일 전까지 을에게 계약갱신 거절 사유를 구체적으로 적시하여 서면으로  통지하여야 한다.  ⑤ 을은 제4항의 갱신 거절 통지를 받은 후 갑의 계약갱신 거절 사유가  부당하거나 사실을 오인하였다고 판단할 경우에는 구체적인 증빙 서류를 첨부하 여 갑에게 이의를 신청할 수 있다.   ⑥ 갑은 제4항에 따른 이의 신청이 있은 날부터 14일 안에 을과 협의를  개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리 하여서는 아니  된다.   ⑦ 을은 다음 각 호의 어느 하나에 해당하는 경우 제22조제2항에 따른 대 규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.    1. 제4항에 따른 신청이 있은 날부터 14일 안에 갑이 을과 협의를 시작하지 아 니한 경우   2. 제4항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아 니한 경우   3. 제4항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사 를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우","제26조 [계약의 유효기간 및 갱신] 계약 기간이 2023.6.30부터 2025.6.30까지이며, 별도 통지 없으면 동일 조건으로 자동 연장되고, 갑이 불공정거래 지속 시 갱신 거절할 수 있으며 을은 이의 제기와 협의, 조정을 통해 대응할 수 있음을 규정한다."
"제26조의2 [계약의 갱신 기준 등의 사전 통지] ① 갑은 을과의 계약갱신 거절 기준을 사전에 자신의 홈페이지 등  을이 상시 접근가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으 로 을에게 통지하여야 한다. 또한 관련 기준이 변경되었을 경우에도 같은  방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 계약 갱신 대상에 해당하는 지 여부의 확인을 서면으로 요청할 수 있다.  ③ 갑은 제2항의 요청이 있은 날로부터 14일 이내에 을에게 계약 갱신  대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여야 한다.","제26조의2 [계약의 갱신 기준 등의 사전 통지] 갑이 계약 갱신 거절 기준을 사전에 공지 및 변경 시 즉시 통지하고, 을은 자신의 매장이 갱신 대상인지 여부를 서면으로 요청하며, 갑은 14일 내에 구체적 사유와 함께 답변해야 함을 규정한다."
"제27조 [분쟁해결 및 재판관할] ① 이 계약에서 정하지 아니한 사항 또는 이 계약의 내용에 대하여 갑과  을사이에 의견이 다른 경우에는 갑과 을의 합의된 의사에 따르고,  갑과 을사이에 계약 해석과 관련한 합의가 이루어지지 않은 경우에는  일반 상관례 및 관련 법령에 따른다.  ② 제1항에 의해서도 이 계약과 관련한 분쟁이 해결되지 아니한 경우에는 「대 규모유통업에서의 거래 공정화에 관한 법률」 제25조제1항에 따라 한국공정거래  조정원의 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.  ③ 갑과 을이 제2항에 따른 조정을 신청하지 아니하는 경우, 이 계약에  관한 분쟁의 해결은 통상의 민사재판에 의한다. 이 경우 양 당사자는 합의로써  관할법원을 정할 수 있다.  ※ 중재에의해분쟁을최종적으로해결하고자하는경우에는제3항을다음과","제27조 [분쟁해결 및 재판관할] 계약 해석이나 분쟁 발생 시 우선 당사자 간 합의를 시도하고, 해결되지 않을 경우 공정거래 분쟁조정, 민사재판 또는 합의된 중재기관(예: 한국상사중재원)의 중재를 통해 최종 해결하도록 정한 것이다."
"제28조 [계약의 효력] ① 갑과 을은 이 계약을 체결하기 전에 충분한 협의를 거쳤고, 계약 내 용을 모두 숙지하였으며, 이 계약을 증명하기 위하여  2통의 계약서를 작성하고  기명날인하여 각각 1부씩 보관한다.  ② 이 계약서에 기재된 내용만이 갑과 을 사이에 합의된 내용이며, 이  이외의 내용에 대한 당사자 간의 그 어떠한 구두 합의도 당사자를 구속하지 아 니한다. 다만, 이 계약에서 이미 예정된 별도의 서면약정은 이 계약에 우선하여  적용된다.  ③ 이 계약서의 내용은 갑과 을 사이의 서면 합의에 의해서만 변경되거 나 수정될 수 있으며, 그 변경 및 수정은 갑과 을이 해당 서면에 서명  또는 기명날인함과 동시에 그 효력을 발생한다. 2023년 6월 1일 (갑) 주소 : 서울시 서초구 신반포로  (을) 주소 : 서울시 서초구 방배동     상호 : 주식회사 프레스티지 상호 : 베라 워치     대표이사 :   장동철 (인) 대표자 : 백창기 (인) 같이규정하는것도가능함 ③갑과을이제2항에의한조정을신청하지아니하는경우, 다음의중재기관에 의한중재판정으로이계약과관련한분쟁을최종해결하기로합의한다. 중재기관: 한국상사중재원(KCAB) 중재규칙: 위중재기관이정하는중재규칙 [별지] 을은 갑에게 아래와 같은 조건으로 상품을 납품한다. 1. 납품장소 : 서울복합물류단지 2. 납품기일 : 주문 후 1개월 이내 3. 납품 대상 상품 내역 브랜드명 상품품목 수량 단가 Luxora Luxora Elegance  1000 20 1,600,000원 ChronoMax ChronoMax  Avenger 15 1,500,000원 Vantique Vantique Legacy  200 10 3,000,000원 Stratos Stratos  UltraMarine 8 2,500,000원 Titanix Titanix Voyager 10 4,200,000원 Tempus Tempus Nova  Chrono 12 3,400,000원","제28조 [계약의 효력] 갑과 을이 충분히 협의 후 서면으로 모든 계약 내용을 확정하며, 구두 합의는 효력이 없고, 변경은 서면 합의로만 가능함을 규정한다."
