sentence,toxic_label,article_number
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다.",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다. 1. 프로모션의 이름, 목표 및 진행 기간",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다. 2. 행사 중 판매할 제품의 목록",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다. 3. 예상되는 행사 비용의 규모 및 세부 내역",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다. 4. 행사로 발생할 경제적 이익(이하 기대 수익)의 분배 비율",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하며, 그 비용의 일부를 을이 부담할 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결한다. 5. 행사 비용 분담 비율 또는 구체적인 금액",0,11
② 갑은 정당한 이유 없이 을에게 의사에 반한 행사 참여를 강요하거나 을의 제품 광고를 강제하지 않는다.,0,11
"③ 제1항 제5호에 의거한 비용 분담 비율은 기대 수익 비율에 따라 결정하되, 양측이 동일한 수익을 얻는 것으로 간주하는 경우도 가능하다.",0,11
"④ 을의 분담 비율은 행사 전체 비용의 50%를 초과할 수 없으며, 초과되는 금액은 갑이 부담한다.",0,11
"⑤ 을이 자발적으로 차별화된 프로모션을 요청하는 경우, 갑과 을은 상호 협의하여 비용 분담 비율을 새롭게 정할 수 있다.",0,11
"⑥ 갑은 판촉행사 기준 및 비용 분담 방침을 을이 열람할 수 있는 온라인 매체를 통해 공개하며, 변경 사항 역시 동일한 방식으로 고지한다.",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다.",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 1. 프로모션의 이름, 목적 및 진행 기간",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 2. 행사 중 판매할 제품의 목록",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 3. 예상되는 행사 비용 규모와 세부 항목",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 4. 행사로 발생하는 경제적 이익(이하 기대 수익)의 분배 비율",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 참여하고 그 비용 일부를 을이 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 5. 행사 비용 분담 비율 또는 구체적인 금액",0,11
② 갑은 정당한 이유 없이 을에게 의사에 반하는 행사 참여를 강요하거나 을의 제품 광고를 강제하지 않는다.,0,11
"③ 제1항 제5호에 따른 비용 분담 비율은 기대 수익 비율에 따라 결정되며, 양측이 동일한 수익을 얻는 것으로 간주할 수 있다.",0,11
"④ 을의 분담 비율은 행사 전체 비용의 50%를 초과할 수 없으며, 초과 금액은 갑이 부담한다.",0,11
"⑤ 을이 자발적으로 차별화된 프로모션을 요청하는 경우, 갑과 을은 협의하여 비용 분담 비율을 새롭게 정할 수 있다.",0,11
"⑥ 갑은 판촉행사 기준 및 비용 분담 방침을 을이 열람할 수 있는 온라인 매체를 통해 공개하며, 변경 사항도 동일한 방식으로 고지한다.",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다.",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 1. 프로모션의 이름, 목표 및 기간",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 2. 행사 중 판매될 제품의 목록",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 3. 예상되는 행사 비용의 규모와 세부 내역",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 4. 행사로 발생하는 경제적 이익(이하 기대 수익)의 분배 비율",0,11
"① 갑이 주최하는 판촉행사(이하 프로모션이라 한다)에 을이 참여하고 그 비용 일부를 부담하는 경우, 양측은 사전에 다음 사항을 포함한 서면 합의를 체결해야 한다. 5. 행사 비용 분담 비율 또는 구체적인 금액",0,11
"② 갑은 정당한 이유 없이 을에게 의사에 반하는 행사 참여를 강요하지 않으며, 을의 제품 광고를 강제하지 않는다.",0,11
"③ 제1항 제5호에 따른 비용 분담 비율은 기대 수익 비율에 따라 결정되며, 양측이 동일한 수익을 얻는 것으로 간주하는 경우도 가능하다.",0,11
"④ 을의 비용 분담 비율은 행사 전체 비용의 50%를 초과할 수 없으며, 초과 금액은 갑이 부담한다.",0,11
"⑤ 을이 차별화된 프로모션을 요청하는 경우, 갑과 을은 협의하여 비용 분담 비율을 새로이 정할 수 있다.",0,11
"⑥ 갑은 판촉행사 기준 및 비용 분담 방침을 을이 열람할 수 있는 온라인 매체를 통해 공개하며, 변경 사항도 동일 방식으로 고지한다.",0,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다.",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다. 1. 프로모션의 이름, 목표 및 진행 기간",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다. 2. 행사 중 판매할 제품의 목록",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다. 3. 예상되는 행사 비용의 규모 및 세부 내역",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다. 4. 행사로 발생할 경제적 이익(이하 기대 수익)의 분배 비율",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 사전 서면 합의가 이루어져야 한다. 다만, 행사 진행 중 갑은 다음 각 호의 사항을 변경할 수 있으며, 을은 이에 대한 협의를 요청할 수 없다. 5. 행사 비용 분담 비율 또는 구체적인 금액",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다.",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다. 1. 프로모션의 이름, 목표 및 진행 기간",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다. 2. 행사 중 판매할 제품의 목록",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다. 3. 예상되는 행사 비용의 규모 및 세부 내역",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다. 4. 행사로 발생할 경제적 이익(이하 기대 수익)의 분배 비율",1,11
"① 갑이 기획하는 프로모션 비용은 을이 일부 부담하며, 구체적인 비용 분담 비율은 추후 협의하여 결정할 수 있다. 단, 을이 부담할 금액은 시장 상황에 따라 변동될 수 있다. 5. 행사 비용 분담 비율 또는 구체적인 금액",1,11
"② 갑은 프로모션과 관련된 광고 및 홍보 콘텐츠의 최종 결정권을 가지며, 을이 제공한 광고 내용이라도 갑의 재량에 따라 수정하거나 변경할 수 있다.",1,11
"② 갑은 행사 운영 상황에 따라 을의 참여 여부를 일방적으로 결정할 수 있으며, 참여 기회 제공에 대한 사전 협의 의무는 없다.",1,11
"③ 제1항 제5호에 의거한 비용 분담 비율은 기대 수익 비율에 따라 결정되며, 조정이 필요한 경우 갑의 재량이 우선 고려된다.",1,11
"③ 제1항 제5호에 의거한 비용 분담 비율은 기대 수익 비율에 따라 결정하되, 갑이 상황에 따라 수익 비율이 동일하다고 판단하는 경우 조정될 수 있다.",1,11
"④ 을의 분담 비율은 행사 전체 비용의 50%를 초과할 수 없으며, 초과 비용이 발생할 경우 양측 협의를 거쳐 을이 추가적으로 부담할 수 있다.",1,11
"④ 행사 진행 중 추가 비용이 발생한 경우, 갑이 우선적으로 초과 비용 분담 비율을 조정할 수 있으며, 을은 이에 대한 협의를 요청할 수 있다.",1,11
"⑤ 을이 차별화된 프로모션을 요청하는 경우, 비용 분담 비율은 양측 협의를 통해 결정되며, 최종 조정 권한은 갑이 가진다.",1,11
"⑤ 을이 차별화된 프로모션을 요청하는 경우, 비용 분담 비율은 협의를 통해 변경될 수 있으며, 변경 기준은 행사 성과 및 시장 상황을 고려하여 결정된다.",1,11
"⑥ 갑은 판촉행사 기준 및 비용 분담 방침을 온라인에 공지하며, 을이 별도의 동의 없이 이를 열람하는 것만으로 동의한 것으로 간주한다.",1,11
"⑥ 갑은 판촉행사 기준 및 비용 분담 방침을 온라인을 통해 공지하며, 변경 사항이 발표된 후 을은 협의를 요청할 수 없다.",1,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다.",0,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 1. 프로모션의 주제, 목적, 기간",0,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 2. 행사 중 판매될 주류의 종류와 범위",0,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 3. 예상 비용의 총액과 세부 항목",0,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 4. 예상되는 매출 증가와 이익 분배 비율",0,11
"① 갑이 기획하는 프로모션에 을이 참가하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 5. 비용 분담 비율 또는 특정 금액",0,11
② 갑은 을의 동의 없이 행사 참여를 강요하거나 특정 광고를 지시할 수 없다.,0,11
"③ 비용 분담 비율은 양측의 예상 이익 비율에 따라 결정하며, 구체적 산출이 어려운 경우 양측 이익이 동등하다고 가정할 수 있다.",0,11
"④ 을의 분담 비율은 전체 비용의 50%를 초과할 수 없으며, 초과분은 갑이 부담한다.",0,11
"⑤ 을이 자발적으로 차별화된 프로모션을 요청할 경우, 비용 분담 비율은 양측 협의로 재조정될 수 있다.",0,11
"⑥ 갑은 비용 분담 기준과 관련 내용을 사전에 공지하고, 변경 시 동일한 절차를 통해 을에게 알린다.",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다.",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 1. 프로모션의 주제, 목표, 기간",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 2. 행사 중 판매될 주류의 종류와 범위",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 3. 예상되는 비용 총액과 세부 항목",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 4. 예상 매출 증가와 이익 분배 비율",0,11
"① 갑이 기획하는 프로모션에 을이 참여하는 경우, 행사 종료 후 을이 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 만약 협의가 이루어지지 않을 경우, 갑의 해석에 따를 수 있다. 5. 비용 분담 비율 또는 특정 금액",0,11
"③ 비용 분담 비율은 양측 예상 이익 비율에 따라 결정되며, 구체적인 산출이 어려운 경우 양측 이익이 동등하다고 가정할 수 있다.",0,11
"④ 을의 비용 분담 비율은 전체 비용의 50%를 초과할 수 없으며, 초과분은 갑이 부담한다.",0,11
"⑤ 을이 자발적으로 차별화된 프로모션을 요청하는 경우, 비용 분담 비율은 양측 협의로 조정될 수 있다.",0,11
"⑥ 갑은 비용 분담 기준과 관련 사항을 사전에 공지하며, 변경 사항이 있을 경우 동일 절차로 을에게 알린다.",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다.",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다. 1. 프로모션의 주제, 목표, 기간",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다. 2. 행사 중 판매될 주류의 종류와 범위",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다. 3. 예상되는 비용 총액과 세부 항목",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다. 4. 예상되는 매출 증가와 이익 분배 비율",0,11
"① 갑이 주관하는 프로모션에 을이 참여하는 경우, 행사 종료 후 발생한 비용을 회수할 수 있도록 갑과 협의할 수 있다. 단, 협의가 이루어지지 않을 경우, 갑의 해석에 따라 처리될 수 있다. 5. 비용 분담 비율 또는 특정 금액",0,11
② 갑은 을의 동의 없이 행사 참여를 강요하거나 특정 광고를 강제할 수 없다.,0,11
"③ 비용 분담 비율은 양측의 예상 이익 비율에 따라 결정되며, 구체적인 계산이 어려운 경우 양측 이익이 동일하다고 가정할 수 있다.",0,11
"④ 을의 비용 분담 비율은 전체 비용의 50%를 초과할 수 없으며, 초과 금액은 갑이 부담한다.",0,11
"⑤ 을이 차별화된 프로모션을 요청할 경우, 비용 분담 비율은 협의에 의해 재조정될 수 있다.",0,11
"⑥ 갑은 비용 분담 기준 및 관련 사항을 사전에 공지하고, 변경 사항이 있을 경우 동일한 방식으로 을에게 알린다.",0,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다.",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다. 1. 프로모션의 주제, 목적, 기간",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다. 2. 행사 중 판매될 주류의 종류와 범위",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다. 3. 예상 비용의 총액과 세부 항목",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다. 4. 예상되는 매출 증가와 이익 분배 비율",1,11
"① 갑이 기획하는 프로모션에 을이 참가하고 일부 비용을 부담할 경우, 을은 프로모션 효과를 극대화하기 위해 추가적인 마케팅 활동을 수행해야 한다. 이에 대한 보상은 별도로 지급되지 않는다. 5. 비용 분담 비율 또는 특정 금액",1,11
"① 갑은 을이 추천하는 판촉사원의 활용을 승인할 수 있으며, 해당 인력의 배치 및 운영 방식에 대한 최종 결정을 내릴 권한을 가진다.",1,11
"① 갑은 을이 추천하는 판촉사원의 활용을 승인할 수 있으며, 해당 인력의 배치 및 운영 방식에 대한 최종 결정을 내릴 권한을 가진다. 1. 프로모션의 주제, 목적, 기간",1,11
"① 갑은 을이 추천하는 판촉사원의 활용을 승인할 수 있으며, 해당 인력의 배치 및 운영 방식에 대한 최종 결정을 내릴 권한을 가진다. 2. 행사 중 판매될 주류의 종류와 범위",1,11
